tmkey,tlkey,office,gender,age,gender_l,office_l,age_l,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lct0,as1,as2,as3,as4,as5,as6,as7,lmx1,lmx2,lmx3,lmx4,lmx5,lmx6,lmx7,lmxt2,otenure_l,ttenure_l,tm_oten,tm_tten,otenure,ttenure,extrav1,extrav2,extrav3,extrav4,cons1,cons2,cons3,cons4,neuro1,neuro2,neuro3,neuro4,intel1,intel2,intel3,intel4,extrav,cons,neuro,intel,pla
5684,1029,5,4,3,1,5,6,1,1,1,2,2,3,4,1,1.88,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,42,15,252,252,21 ans,21 ans,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,3.875
5685,1029,5,4,4,1,5,6,3,2,3,3,3,3,4,3,3,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,42,15,360,144,30 ans,12 ans,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,3.875
5686,1029,5,4,3,1,5,6,1,1,1,3,2,3,3,1,1.88,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,42,15,228,96,19 ans,8 ans,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,3.25
5687,1029,5,3,3,1,5,6,2,3,2,2,3,4,4,2,2.75,,,,,,,,,,,,,,,,42,15,204,204,17,17,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,4.125
5688,1029,5,4,3,1,5,6,3,4,3,2,4,3,4,2,3.13,5,4,5,5,5,5,5,3,3,3,2,4,3,3,3,42,15,72,24,6 ans,2 ans,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,4
5689,1029,5,4,3,1,5,6,1,1,1,1,1,1,1,1,1,5,3,5,5,5,4,5,2,2,5,3,3,4,4,3.29,42,15,120,84,10 ans,7 ans,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,4
5690,1029,5,3,6,1,5,6,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,3.57,42,15,480,480,40,40,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,
5691,1029,5,3,4,1,5,6,4,3,4,4,2,3,3,1,3,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,42,15,144,144,12,12,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,3.75
5692,1029,5,4,4,1,5,6,4,4,4,4,4,4,4,3,3.88,5,4,5,4,5,5,5,3,4,4,4,4,4,4,3.86,42,15,360,120,30,10,3,3,3,4,4,3,4,3,3,2,4,3,4,3,3,5,3.25,3.5,3,3.75,3.25
5693,1068,5,3,3,2,5,3,4,4,4,4,4,3,4,3,3.75,4,4,4,4,4,4,5,4,4,3,4,4,4,4,3.86,16 ans,12 ans,60,12,5,1, , , , , , , , , , , , , , , , , , , , ,5
5694,1068,5,3,1,2,5,3,4,4,4,3,4,4,4,2,3.63,5,4,5,4,4,4,4,5,5,5,5,5,5,5,5,16 ans,12 ans,24,12,2,1, , , , , , , , , , , , , , , , , , , , ,4.75
5695,1031,5,4,4,2,5,4,3,3,3,3,4,3,3,3,3.13,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,27,4,168,24,14,2,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,3.875
5696,1031,5,4,4,2,5,4,3,2,2,2,3,2,2,2,2.25,4,3,4,3,3,4,4,3,3,3,3,4,3,3,3.14,27,4,180,84,15,7,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,3.75
5697,1031,5,3,4,2,5,4,2,4,4,4,5,4,4,1,3.5,,,,,,,,,,,,,,,,27,4,180,72,15,6,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,4.75
5698,1031,5,3,3,2,5,4,4,4,4,3,4,3,4,2,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,4,6,6,0.5,0.5,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,4.875
5699,1031,5,3,2,2,5,4,3,3,5,4,4,3,4,3,3.63,5,5,5,4,5,3,3,4,5,4,5,5,5,5,4.71,27,4,36,36,3,3,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,4.375
5700,1031,5,4,5,2,5,4,3,3,4,4,4,3,4,1,3.25,4,4,5,4,4,4,5,4,4,4,5,5,5,4,4.43,27,4,408,48,34,4,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,4.625
5701,1031,5,4,4,2,5,4,4,4,4,4,4,4,4,3,3.88,4,4,4,4,4,4,5,4,4,4,4,4,2,4,3.71,27,4,204,204,17 ans,17 ans,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,3.875
5702,1031,5,3,2,2,5,4,4,4,4,3,4,4,3,2,3.5,4,4,4,4,4,4,4,2,3,4,4,3,2,3,3,27,4,84,24,7,2,3,2,3,3,3,4,4,4,1,3,1,1,3,4,2,3,2.75,3.75,1.5,3,3.875
5703,1082,5,4,4,1,5,3,5,5,5,5,5,5,5,3,4.75,4,4,5,4,4,5,5,5,5,5,3,5,4,5,4.57,23,13,240,36,20,3,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,4.875
5704,1082,5,3,5,1,5,3,4,4,4,4,4,4,4,3,3.88,4,4,5,4,4,5,5,5,5,5,3,5,4,5,4.57,23,13,300,300,25,25,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,4.5
5706,1082,5,3,2,1,5,3,5,5,5,5,5,4,5,2,4.5,,,,,,,,,,,,,,,,23,13,48,36,4 ans,3 ans,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,
5707,1082,5,3,2,1,5,3,3,4,3,4,3,3,4,3,3.38,,,,,,,,,,,,,,,,23,13,48,24,4 ans,2 ans,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,3.875
5709,1082,5,3,1,1,5,3,5,5,5,5,5,5,5,2,4.63,5,5,5,4,4,4,5,5,5,5,3,5,4,5,4.57,23,13,30,30,2 ans et demi,2 ans et demi,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,5
5710,1082,5,3,3,1,5,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,23,13,48,24,4,2,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,5
5711,1082,5,3,4,1,5,3,1,1,1,1,1,1,1,1,1,2,3,4,4,3,2,3,4,3,2,3,4,4,3,3.29,23,13,72,72,6,6,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,
5712,1082,5,4,2,1,5,3,5,5,5,4,4,5,5,5,4.75,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,23,13,72,6,6 ans,6 mois,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,
5713,1082,5,4,2,1,5,3,5,5,5,5,5,5,5,4,4.88,,,,,,,,,,,,,,,,23,13,36,36,3 ans,3 ans,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,5
5715,1082,5,3,2,1,5,3,2,4,4,4,3,3,4,4,3.5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,23,13,24,12,2,1,4,5,4,4,3,2,3,4,2,3,3,1,5,4,2,5,4.25,3,2.25,4,5
5717,1012,5,4,3,2,5,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4.71,10,8,120,120,10,10,3,4,2,4,1,2,3,2,1,2,2,1,3,4,4,3,3.25,2,1.5,3.5,4.125
5718,1012,5,4,2,2,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,8,48,7,4 ans,7 mois,3,4,2,4,1,2,3,2,1,2,2,1,3,4,4,3,3.25,2,1.5,3.5,5
5719,1087,5,4,4,1,5,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,3,4,3,4,3.71,20,15,108,1,9ans,1mois, , , , , , , , , , , , , , , , , , , , ,3.125
5720,1087,5,3,,1,5,3,,,,,,,,,,5,5,5,1,5,5,5,5,5,5,3,5,5,5,4.71,20,15, , ,,, , , , , , , , , , , , , , , , , , , , ,
5721,1087,5,4,,1,5,3,,,,,,,,,,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,20,15, , ,,, , , , , , , , , , , , , , , , , , , , ,5
5722,1087,5,4,2,1,5,3,4,5,5,5,4,5,4,3,4.38,,,,,,,,,,,,,,,,20,15,108,102,9 ans,8.5 ans, , , , , , , , , , , , , , , , , , , , ,5
5723,1061,11,3,5,2,11,3,3,4,4,4,5,4,5,3,4,,,,,,,,,,,,,,,,7,0,384,120,32 ans,10,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,
5724,1061,11,4,5,2,11,3,4,4,4,4,4,3,4,3,3.75,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,7,0,384,24,32 ans,2 ans,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,3.875
5725,1061,11,3,2,2,11,3,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,7,0,1,1,1 mois,1 mois,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,5
5726,1061,11,4,3,2,11,3,4,4,4,4,4,4,4,3,3.88,4,2,4,2,2,2,3,4,4,4,3,4,4,4,3.86,7,0,90,90,"7,5","7,5",4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,4
5727,1061,11,3,6,2,11,3,4,4,4,4,4,3,3,2,3.5,4,4,4,4,4,4,4,3,3,3,1,3,3,3,2.71,7,0,420,84,35,7,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,3.125
5728,1061,11,3,5,2,11,3,3,3,3,3,3,3,4,3,3.13,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,7,0,72,72,6 ans,6 ans,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,4
5729,1061,11,4,5,2,11,3,4,4,4,4,4,3,4,3,3.75,4,3,5,3,4,3,4,5,5,5,3,4,3,5,4.29,7,0,396,72,33,6,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,5
5730,1061,11,4,2,2,11,3,4,5,5,5,4,4,5,3,4.38,4,3,5,4,4,4,4,4,4,4,2,4,4,4,3.71,7,0,84,84,7 ans,7 ans,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,4.875
5731,1061,11,4,4,2,11,3,4,4,4,4,4,3,4,3,3.75,4,2,5,2,2,2,2,4,4,4,3,4,4,4,3.86,7,0,72,24,6 ans,2 ans,4,4,4,4,4,5,4,5,1,3,3,2,3,3,3,3,4,4.5,2.25,3,4.875
5732,1039,11,3,5,1,11,4,5,5,5,5,4,1,5,1,3.88,5,5,5,5,5,5,4,4,4,4,3,3,4,4,3.71,10,5,240,240,plus de 20 ans,plus de 20 ans,4,4,4,5,5,4,5,5,1,2,3,2,4,3,2,4,4.25,4.75,2,3.25,5
5733,1039,11,3,5,1,11,4,4,4,4,3,4,1,4,2,3.25,4,3,5,4,4,4,3,4,5,4,5,5,5,5,4.71,10,5,276,276,23,23,4,4,4,5,5,4,5,5,1,2,3,2,4,3,2,4,4.25,4.75,2,3.25,4
5734,1039,11,3,4,1,11,4,3,4,4,4,3,3,4,3,3.5,,,,,,,,,,,,,,,,10,5,192,192,16 ans,16 ans,4,4,4,5,5,4,5,5,1,2,3,2,4,3,2,4,4.25,4.75,2,3.25,3.875
5735,1039,11,3,3,1,11,4,3,3,3,3,4,3,3,3,3.13,,,,,,,,,,,,,,,,10,5,36,36,3,3,4,4,4,5,5,4,5,5,1,2,3,2,4,3,2,4,4.25,4.75,2,3.25,3.625
5736,1039,11,4,2,1,11,4,4,4,5,4,5,3,4,2,3.88,,,,,,,,,,,,,,,,10,5,72,24,6 ans,2 ans,4,4,4,5,5,4,5,5,1,2,3,2,4,3,2,4,4.25,4.75,2,3.25,4.625
5737,1039,11,3,4,1,11,4,3,4,4,4,4,4,3,3,3.63,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,10,5,180,60,15,5,4,4,4,5,5,4,5,5,1,2,3,2,4,3,2,4,4.25,4.75,2,3.25,3.75
5738,1083,12,3,2,1,12,3,4,4,4,4,4,4,4,3,3.88,3,4,4,3,3,4,3,5,5,5,5,5,5,5,5,9,3,72,12,6 ans,1 an, , , , , , , , , , , , , , , , , , , , ,5
5739,1083,12,4,3,1,12,3,5,5,5,4,4,4,4,3,4.25,4,3,5,3,3,3,4,2,4,4,4,4,4,3,3.57,9,3,6,6,moins d'un an,moins d'un an, , , , , , , , , , , , , , , , , , , , ,5
5741,1083,12,4,5,1,12,3,4,4,4,4,5,2,4,4,3.88,4,4,4,4,4,4,2,4,4,4,3,4,4,4,3.86,9,3,240,240,20,20, , , , , , , , , , , , , , , , , , , , ,5
5742,1083,12,4,2,1,12,3,4,4,4,4,4,4,4,2,3.75,4,3,4,2,2,3,3,4,5,5,3,5,4,5,4.43,9,3,36,5,3,5 mois, , , , , , , , , , , , , , , , , , , , ,4.375
5743,1083,12,4,5,1,12,3,3,4,4,4,4,4,4,3,3.75,5,4,5,4,4,4,5,3,3,4,3,3,4,3,3.29,9,3,420,420,35,35, , , , , , , , , , , , , , , , , , , , ,3.875
5744,1083,12,3,2,1,12,3,3,2,3,4,2,3,3,2,2.75,4,4,5,4,3,4,4,4,5,4,5,5,5,4,4.57,9,3,36,12,3,1, , , , , , , , , , , , , , , , , , , , ,4.875
5745,1083,12,4,,1,12,3,,,,,,,,,,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,9,3, , ,,, , , , , , , , , , , , , , , , , , , , ,
5746,1083,12,3,5,1,12,3,4,4,4,4,4,4,4,3,3.88,,,,,,,,,,,,,,,,9,3,6,6,moins de 1 an,moin de 1 an, , , , , , , , , , , , , , , , , , , , ,
5747,1083,12,4,5,1,12,3,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,9,3,432,228,36,19, , , , , , , , , , , , , , , , , , , , ,
5748,1083,12,4,2,1,12,3,3,3,2,2,2,4,3,1,2.5,5,4,5,4,4,4,4,4,4,5,3,4,5,4,4.14,9,3,120,72,10 ans,6 ans, , , , , , , , , , , , , , , , , , , , ,4.25
5749,1083,12,4,2,1,12,3,4,4,4,4,4,4,4,2,3.75,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,9,3,24,24,2 ans Ã  La Turquoise mais 10 ans d'expÃ©rience en assurance de dommages des entreprises,2 ans, , , , , , , , , , , , , , , , , , , , ,5
5750,1108,12,4,2,1,12,3,4,5,5,5,4,4,5,3,4.38,4,4,5,4,4,4,4,5,4,4,4,4,4,5,4.29,9,9,12,12,1,1, , , , , , , , , , , , , , , , , , , , ,5
5751,1108,12,3,2,1,12,3,3,3,4,4,4,3,4,3,3.5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,4.86,9,9,24, ,2,4 mois, , , , , , , , , , , , , , , , , , , , ,4.25
5752,1108,12,3,3,1,12,3,4,5,3,4,5,4,5,2,4,5,5,5,5,4,4,5,4,4,4,5,4,4,4,4.14,9,9,18,12,1 1/2,1, , , , , , , , , , , , , , , , , , , , ,4
5753,1108,12,4,2,1,12,3,4,4,3,2,4,4,4,4,3.63,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,9,9,12,12,1,1, , , , , , , , , , , , , , , , , , , , ,4
5754,1108,12,4,3,1,12,3,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,9,9,60,60,5,5, , , , , , , , , , , , , , , , , , , , ,4
5755,1108,12,4,2,1,12,3,2,3,2,2,3,3,3,2,2.5,,,,,,,,,,,,,,,,9,9,12,12,1,1, , , , , , , , , , , , , , , , , , , , ,4
5756,1108,12,4,4,1,12,3,3,4,3,3,3,4,4,3,3.38,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3.29,9,9,96,12,8 ans,1 an, , , , , , , , , , , , , , , , , , , , ,3.25
5757,1108,12,3,2,1,12,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,9,9,72,120,6 ans,10 ans, , , , , , , , , , , , , , , , , , , , ,4
5758,1108,12,4,3,1,12,3,3,4,4,3,4,3,5,3,3.63,5,3,5,2,3,3,4,5,5,5,5,5,5,5,5,9,9,36,12,3 ans,1 an, , , , , , , , , , , , , , , , , , , , ,5
5759,1080,9,3,4,2,9,6,4,4,5,4,4,3,4,3,3.88,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3.86,22 ans,2 1/2 ans,384,288,32 ans,24 ans,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,3.875
5760,1080,9,4,,2,9,6,,,,,,,,,,,,,,,,,,,,,,,,,22 ans,2 1/2 ans, , ,,,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4
5761,1080,9,3,5,2,9,6,5,5,5,5,5,1,5,4,4.38,4,5,3,5,4,5,3,5,5,5,5,5,5,5,5,22 ans,2 1/2 ans,24,24,2,2,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.75
5762,1080,9,4,5,2,9,6,5,5,5,5,5,4,5,3,4.63,3,4,4,4,4,4,3,4,4,4,4,5,5,5,4.43,22 ans,2 1/2 ans,348,120,29,10,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.125
5763,1080,9,3,3,2,9,6,3,4,4,4,4,3,4,2,3.5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4.14,22 ans,2 1/2 ans,108,12,9 ans,1 an,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.5
5764,1080,9,3,3,2,9,6,4,4,5,5,4,5,4,2,4.13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,22 ans,2 1/2 ans,180,24,15,2,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.125
5765,1080,9,4,7,2,9,6,4,4,4,4,4,4,4,3,3.88,,,,,,,,,,,,,,,,22 ans,2 1/2 ans,84,24,7 ans,2 ans,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4
5766,1080,9,3,3,2,9,6,4,4,5,5,4,4,5,4,4.38,4,3,4,3,3,3,4,4,3,4,4,4,4,5,4,22 ans,2 1/2 ans,24,24,2,2,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.5
5767,1080,9,4,5,2,9,6,4,4,4,4,5,2,5,2,3.75,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4.86,22 ans,2 1/2 ans,180,180,15 ans,15 ans,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,5
5768,1080,9,4,5,2,9,6,4,4,4,4,5,4,4,3,4,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,22 ans,2 1/2 ans,504,504,42 ans,42 ans,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,5
5769,1080,9,3,,2,9,6,,,,,,,,,,4,4,5,3,4,4,5,4,4,5,5,5,5,5,4.71,22 ans,2 1/2 ans, , ,,,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4
5770,1080,9,4,3,2,9,6,5,5,5,5,5,5,5,1,4.5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,22 ans,2 1/2 ans,24,24,2,2,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.75
5771,1080,9,4,5,2,9,6,3,4,5,4,3,4,4,3,3.75,5,4,4,5,4,4,3,4,4,4,3,4,5,4,4,22 ans,2 1/2 ans,228,3,19 ans,3 mois,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.375
5772,1080,9,3,2,2,9,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4.29,22 ans,2 1/2 ans,96,60,8,5,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4.25
5773,1080,9,4,3,2,9,6,3,4,4,4,3,3,4,3,3.5,,,,,,,,,,,,,,,,22 ans,2 1/2 ans,63,48,5 ans et demi,4 ans,4,4,3,4,4,4,5,4,2,2,2,4,4,4,2,2,3.75,4.25,2.5,3,4
5774,1049,8,4,4,2,8,3,4,4,4,4,4,3,4,3,3.75,4,2,4,3,4,4,4,4,4,4,3,4,4,4,3.86,12,12,120,60,10 ans,5 ans,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4
5775,1049,8,4,5,2,8,3,4,4,4,4,5,3,4,3,3.88,4,4,5,5,5,5,5,3,4,3,3,4,3,4,3.43,12,12,144,12,12 ans,1 an,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4.75
5776,1049,8,4,4,2,8,3,4,4,4,3,3,4,4,2,3.5,4,3,4,4,4,3,3,4,4,4,3,4,4,4,3.86,12,12,240,108,20,9,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4
5777,1049,8,3,3,2,8,3,4,3,3,4,4,4,4,1,3.38,,,,,,,,,,,,,,,,12,12,108,12,9 ans,1 ans,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,3
5778,1049,8,4,3,2,8,3,4,4,4,4,4,3,4,2,3.63,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,12,12,156,60,13 ans,5 ans,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4.75
5779,1049,8,4,3,2,8,3,4,4,4,4,4,4,4,3,3.88,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,12,12,264,180,22 ans,15 ans,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4.875
5780,1049,8,4,5,2,8,3,4,4,4,4,4,3,4,2,3.63,,,,,,,,,,,,,,,,12,12,240,24,20,2,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4.25
5781,1049,8,4,3,2,8,3,5,5,5,5,5,4,5,1,4.38,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,12,12,84,84,7,7,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,5
5782,1049,8,4,5,2,8,3,5,4,5,5,5,5,5,1,4.38,5,4,4,4,4,4,5,5,5,5,3,5,5,5,4.71,12,12,156,96,13 ans,8 ans,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4.875
5783,1049,8,4,2,2,8,3,4,4,2,2,4,3,4,2,3.13,4,3,4,3,3,4,4,4,4,4,4,5,4,4,4.14,12,12,84,72,7 ans,6 ans,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,3.5
5784,1049,8,3,2,2,8,3,4,4,5,4,4,3,4,3,3.88,4,4,4,4,4,3,2,4,4,4,4,5,4,4,4.14,12,12,36,24,3,2,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,4.125
5785,1049,8,4,5,2,8,3,5,5,5,5,5,3,5,3,4.5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,12,12,132,24,11 ans,2 ans,4,4,4,5,4,4,5,5,1,4,1,2,3,2,4,2,4.25,4.5,2,2.75,5
5787,1091,8,3,3,2,8,3,3,3,3,3,3,3,4,2,3,,,,,,,,,,,,,,,,15,5,168,84,14,7, , , , , , , , , , , , , , , , , , , , ,
5788,1091,8,3,3,2,8,3,5,4,5,5,4,4,5,4,4.5,4,4,5,4,4,5,5,5,5,5,4,4,5,5,4.71,15,5,72,36,6,3, , , , , , , , , , , , , , , , , , , , ,5
5789,1105,14,4,3,2,14,3,4,4,4,4,4,3,3,3,3.63,4,4,4,3,4,3,4,4,4,4,3,4,4,4,3.86,21 ans,je dÃ©bute,48,48,4 ans,4 ans,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,4
5790,1105,14,3,4,2,14,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,3.43,21 ans,je dÃ©bute,15,15,1 an et 3mois,1 an et 3 mois,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,3.75
5791,1105,14,4,5,2,14,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,21 ans,je dÃ©bute,396,396,33 ans,33 ans,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,5
5792,1105,14,4,4,2,14,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,5,5,5,4,3,3,5,4.29,21 ans,je dÃ©bute,12,12,1,1,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,5
5793,1105,14,3,2,2,14,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,3,4,4,2,2,3,4,3.14,21 ans,je dÃ©bute,96,72,8,6,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,4
5794,1105,14,3,3,2,14,3,2,2,2,4,3,2,4,2,2.63,4,4,5,4,4,4,5,4,3,4,3,4,4,4,3.71,21 ans,je dÃ©bute,132,132,11 ans,11 ans,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,4
5795,1105,14,4,3,2,14,3,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,21 ans,je dÃ©bute,276,180,23,15,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,5
5796,1105,14,4,3,2,14,3,3,3,3,3,4,3,4,2,3.13,3,2,4,2,3,2,2,4,4,4,4,4,4,4,4,21 ans,je dÃ©bute,204,204,17,17,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,4.875
5797,1105,14,4,5,2,14,3,3,3,4,4,3,3,3,3,3.25,3,3,4,2,3,3,4,4,4,5,3,5,4,5,4.29,21 ans,je dÃ©bute,180,60,15,5,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,4.375
5798,1105,14,3,2,2,14,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,21 ans,je dÃ©bute,108,12,9,1,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,4
5799,1105,14,3,5,2,14,3,4,4,4,4,4,3,4,3,3.75,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,21 ans,je dÃ©bute,360,360,30,30,4,3,4,5,4,5,5,5,1,1,1,1,4,3,3,4,4,4.75,1,3.5,4.125
